gene_id,genome_loc
ENSMUSG00000028556,10701
ENSMUSG00000028553,10702
ENSMUSG00000081733,10703
ENSMUSG00000087395,10704
ENSMUSG00000086498,10705
ENSMUSG00000028550,10706
ENSMUSG00000104479,10707
ENSMUSG00000070891,10708
ENSMUSG00000103097,10709
ENSMUSG00000081184,10710
ENSMUSG00000082442,10711
ENSMUSG00000081150,10712
ENSMUSG00000080803,10713
ENSMUSG00000103575,10714
ENSMUSG00000087332,10715
ENSMUSG00000083698,10716
ENSMUSG00000086096,10717
ENSMUSG00000067261,10718
ENSMUSG00000092763,10719
ENSMUSG00000086592,10720
ENSMUSG00000073792,10721
ENSMUSG00000028549,10722
ENSMUSG00000073791,10723
ENSMUSG00000084478,10724
ENSMUSG00000025791,10725
ENSMUSG00000085142,10726
ENSMUSG00000035305,10727
ENSMUSG00000086385,10728
ENSMUSG00000080967,10729
ENSMUSG00000069733,10730
ENSMUSG00000085871,10731
ENSMUSG00000081553,10732
ENSMUSG00000082601,10733
ENSMUSG00000028532,10734
ENSMUSG00000073789,10735
ENSMUSG00000102578,10736
ENSMUSG00000035275,10737
ENSMUSG00000088551,10738
ENSMUSG00000028530,10739
ENSMUSG00000077677,10740
ENSMUSG00000082928,10741
ENSMUSG00000065279,10742
ENSMUSG00000085863,10743
ENSMUSG00000085721,10744
ENSMUSG00000081621,10745
ENSMUSG00000086782,10746
ENSMUSG00000065451,10747
ENSMUSG00000087361,10748
ENSMUSG00000083614,10749
ENSMUSG00000084758,10750
ENSMUSG00000028527,10751
ENSMUSG00000028528,10752
ENSMUSG00000089446,10753
ENSMUSG00000035212,10754
ENSMUSG00000057722,10755
ENSMUSG00000035201,10756
ENSMUSG00000081121,10757
ENSMUSG00000081045,10758
ENSMUSG00000046133,10759
ENSMUSG00000084208,10760
ENSMUSG00000037028,10761
ENSMUSG00000070890,10762
ENSMUSG00000078626,10763
ENSMUSG00000078625,10764
ENSMUSG00000082264,10765
ENSMUSG00000028525,10766
ENSMUSG00000077260,10767
ENSMUSG00000028524,10768
ENSMUSG00000085181,10769
ENSMUSG00000028523,10770
ENSMUSG00000085041,10771
ENSMUSG00000066090,10772
ENSMUSG00000035126,10773
ENSMUSG00000080744,10774
ENSMUSG00000028522,10775
ENSMUSG00000028521,10776
ENSMUSG00000028520,10777
ENSMUSG00000078618,10778
ENSMUSG00000035069,10779
ENSMUSG00000086136,10780
ENSMUSG00000094477,10781
ENSMUSG00000087482,10782
ENSMUSG00000081584,10783
ENSMUSG00000059195,10784
ENSMUSG00000077514,10785
ENSMUSG00000028519,10786
ENSMUSG00000080913,10787
ENSMUSG00000081696,10788
ENSMUSG00000029656,10789
ENSMUSG00000035031,10790
ENSMUSG00000095386,10791
ENSMUSG00000078612,10792
ENSMUSG00000083791,10793
ENSMUSG00000028518,10794
ENSMUSG00000028517,10795
ENSMUSG00000081819,10796
ENSMUSG00000083128,10797
ENSMUSG00000082061,10798
ENSMUSG00000083780,10799
ENSMUSG00000089065,10800
ENSMUSG00000085790,10801
ENSMUSG00000082768,10802
ENSMUSG00000087933,10803
ENSMUSG00000081189,10804
ENSMUSG00000086249,10805
ENSMUSG00000082958,10806
ENSMUSG00000087051,10807
ENSMUSG00000104192,10808
ENSMUSG00000028514,10809
ENSMUSG00000044254,10810
ENSMUSG00000025418,10811
ENSMUSG00000085933,10812
ENSMUSG00000086172,10813
ENSMUSG00000034926,10814
ENSMUSG00000085023,10815
ENSMUSG00000054362,10816
ENSMUSG00000034919,10817
ENSMUSG00000043572,10818
ENSMUSG00000025413,10819
ENSMUSG00000047502,10820
ENSMUSG00000034871,10821
ENSMUSG00000034853,10822
ENSMUSG00000081110,10823
ENSMUSG00000086940,10824
ENSMUSG00000061887,10825
ENSMUSG00000085581,10826
ENSMUSG00000028622,10827
ENSMUSG00000028621,10828
ENSMUSG00000047636,10829
ENSMUSG00000085304,10830
ENSMUSG00000028619,10831
ENSMUSG00000028618,10832
ENSMUSG00000070877,10833
ENSMUSG00000028617,10834
ENSMUSG00000063172,10835
ENSMUSG00000082941,10836
ENSMUSG00000034785,10837
ENSMUSG00000057375,10838
ENSMUSG00000082279,10839
ENSMUSG00000086041,10840
ENSMUSG00000028614,10841
ENSMUSG00000092723,10842
ENSMUSG00000034762,10843
ENSMUSG00000028610,10844
ENSMUSG00000081916,10845
ENSMUSG00000085549,10846
ENSMUSG00000094267,10847
ENSMUSG00000084874,10848
ENSMUSG00000087195,10849
ENSMUSG00000087289,10850
ENSMUSG00000087200,10851
ENSMUSG00000028613,10852
ENSMUSG00000073779,10853
ENSMUSG00000028612,10854
ENSMUSG00000028609,10855
ENSMUSG00000028608,10856
ENSMUSG00000028607,10857
ENSMUSG00000086713,10858
ENSMUSG00000008932,10859
ENSMUSG00000028600,10860
ENSMUSG00000089051,10861
ENSMUSG00000028603,10862
ENSMUSG00000098980,10863
ENSMUSG00000028601,10864
ENSMUSG00000034645,10865
ENSMUSG00000034636,10866
ENSMUSG00000083957,10867
ENSMUSG00000081734,10868
ENSMUSG00000048351,10869
ENSMUSG00000059816,10870
ENSMUSG00000028597,10871
ENSMUSG00000083255,10872
ENSMUSG00000034610,10873
ENSMUSG00000095361,10874
ENSMUSG00000083783,10875
ENSMUSG00000065299,10876
ENSMUSG00000085093,10877
ENSMUSG00000087714,10878
ENSMUSG00000084593,10879
ENSMUSG00000063800,10880
ENSMUSG00000028587,10881
ENSMUSG00000084968,10882
ENSMUSG00000028582,10883
ENSMUSG00000102912,10884
ENSMUSG00000091985,10885
ENSMUSG00000034557,10886
ENSMUSG00000094958,10887
ENSMUSG00000082374,10888
ENSMUSG00000028568,10889
ENSMUSG00000028567,10890
ENSMUSG00000090551,10891
ENSMUSG00000073775,10892
ENSMUSG00000003411,10893
ENSMUSG00000082699,10894
ENSMUSG00000086483,10895
ENSMUSG00000088285,10896
ENSMUSG00000053510,10897
ENSMUSG00000076444,10898
ENSMUSG00000028559,10899
ENSMUSG00000088014,10900
ENSMUSG00000028558,10901
ENSMUSG00000028552,10902
ENSMUSG00000083512,10903
ENSMUSG00000085873,10904
ENSMUSG00000028555,10905
ENSMUSG00000028557,10906
ENSMUSG00000060491,10907
ENSMUSG00000077687,10908
ENSMUSG00000087641,10909
ENSMUSG00000082771,10910
ENSMUSG00000059027,10911
ENSMUSG00000028551,10912
ENSMUSG00000010517,10913
ENSMUSG00000083995,10914
ENSMUSG00000085256,10915
ENSMUSG00000047143,10916
ENSMUSG00000028546,10917
ENSMUSG00000061298,10918
ENSMUSG00000081813,10919
ENSMUSG00000082348,10920
ENSMUSG00000081068,10921
ENSMUSG00000083904,10922
ENSMUSG00000028545,10923
ENSMUSG00000084673,10924
ENSMUSG00000034401,10925
ENSMUSG00000082686,10926
ENSMUSG00000100514,10927
ENSMUSG00000028544,10928
ENSMUSG00000078599,10929
ENSMUSG00000049214,10930
ENSMUSG00000084536,10931
ENSMUSG00000089773,10932
ENSMUSG00000055960,10933
ENSMUSG00000084326,10934
ENSMUSG00000082638,10935
ENSMUSG00000070868,10936
ENSMUSG00000049972,10937
ENSMUSG00000081166,10938
ENSMUSG00000083599,10939
ENSMUSG00000034359,10940
ENSMUSG00000083753,10941
ENSMUSG00000096564,10942
ENSMUSG00000081066,10943
ENSMUSG00000048766,10944
ENSMUSG00000087194,10945
ENSMUSG00000085878,10946
ENSMUSG00000083011,10947
ENSMUSG00000082678,10948
ENSMUSG00000083384,10949
ENSMUSG00000078598,10950
ENSMUSG00000082559,10951
ENSMUSG00000080696,10952
ENSMUSG00000057977,10953
ENSMUSG00000082825,10954
ENSMUSG00000070867,10955
ENSMUSG00000100998,10956
ENSMUSG00000085870,10957
ENSMUSG00000085323,10958
ENSMUSG00000055198,10959
ENSMUSG00000087923,10960
ENSMUSG00000055210,10961
ENSMUSG00000085399,10962
ENSMUSG00000044518,10963
ENSMUSG00000028719,10964
ENSMUSG00000065047,10965
ENSMUSG00000028718,10966
ENSMUSG00000028717,10967
ENSMUSG00000028716,10968
ENSMUSG00000047155,10969
ENSMUSG00000086896,10970
ENSMUSG00000081823,10971
ENSMUSG00000082889,10972
ENSMUSG00000081138,10973
ENSMUSG00000083138,10974
ENSMUSG00000066071,10975
ENSMUSG00000083190,10976
ENSMUSG00000078597,10977
ENSMUSG00000084415,10978
ENSMUSG00000084346,10979
ENSMUSG00000080142,10980
ENSMUSG00000086724,10981
ENSMUSG00000028715,10982
ENSMUSG00000066072,10983
ENSMUSG00000081006,10984
ENSMUSG00000028712,10985
ENSMUSG00000083457,10986
ENSMUSG00000063929,10987
ENSMUSG00000028713,10988
ENSMUSG00000082043,10989
ENSMUSG00000081172,10990
ENSMUSG00000034210,10991
ENSMUSG00000044556,10992
ENSMUSG00000028710,10993
ENSMUSG00000085249,10994
ENSMUSG00000028709,10995
ENSMUSG00000028708,10996
ENSMUSG00000100081,10997
ENSMUSG00000073774,10998
ENSMUSG00000034185,10999
ENSMUSG00000028707,11000
ENSMUSG00000034171,11001
ENSMUSG00000028706,11002
ENSMUSG00000063882,11003
ENSMUSG00000078238,11004
ENSMUSG00000028703,11005
ENSMUSG00000028702,11006
ENSMUSG00000028700,11007
ENSMUSG00000028701,11008
ENSMUSG00000028699,11009
ENSMUSG00000078593,11010
ENSMUSG00000085920,11011
ENSMUSG00000081459,11012
ENSMUSG00000028698,11013
ENSMUSG00000003810,11014
ENSMUSG00000082592,11015
ENSMUSG00000028696,11016
ENSMUSG00000055900,11017
ENSMUSG00000087299,11018
ENSMUSG00000034042,11019
ENSMUSG00000085408,11020
ENSMUSG00000034035,11021
ENSMUSG00000028693,11022
ENSMUSG00000028692,11023
ENSMUSG00000065185,11024
ENSMUSG00000028691,11025
ENSMUSG00000028690,11026
ENSMUSG00000028689,11027
ENSMUSG00000033985,11028
ENSMUSG00000098491,11029
ENSMUSG00000028688,11030
ENSMUSG00000028687,11031
ENSMUSG00000043155,11032
ENSMUSG00000086417,11033
ENSMUSG00000075390,11034
ENSMUSG00000082841,11035
ENSMUSG00000082063,11036
ENSMUSG00000033948,11037
ENSMUSG00000088845,11038
ENSMUSG00000088902,11039
ENSMUSG00000095805,11040
ENSMUSG00000082207,11041
ENSMUSG00000028684,11042
ENSMUSG00000046861,11043
ENSMUSG00000086890,11044
ENSMUSG00000082249,11045
ENSMUSG00000028683,11046
ENSMUSG00000088349,11047
ENSMUSG00000028681,11048
ENSMUSG00000073771,11049
ENSMUSG00000047671,11050
ENSMUSG00000028680,11051
ENSMUSG00000033872,11052
ENSMUSG00000070834,11053
ENSMUSG00000047675,11054
ENSMUSG00000064542,11055
ENSMUSG00000065680,11056
ENSMUSG00000064751,11057
ENSMUSG00000092680,11058
ENSMUSG00000095209,11059
ENSMUSG00000028678,11060
ENSMUSG00000095676,11061
ENSMUSG00000094405,11062
ENSMUSG00000096280,11063
ENSMUSG00000060268,11064
ENSMUSG00000086482,11065
ENSMUSG00000048772,11066
ENSMUSG00000028677,11067
ENSMUSG00000085749,11068
ENSMUSG00000086876,11069
ENSMUSG00000087228,11070
ENSMUSG00000083446,11071
ENSMUSG00000033423,11072
ENSMUSG00000087807,11073
ENSMUSG00000009640,11074
ENSMUSG00000086320,11075
ENSMUSG00000085674,11076
ENSMUSG00000084260,11077
ENSMUSG00000048626,11078
ENSMUSG00000083507,11079
ENSMUSG00000028542,11080
ENSMUSG00000091237,11081
ENSMUSG00000078588,11082
ENSMUSG00000028541,11083
ENSMUSG00000085278,11084
ENSMUSG00000033379,11085
ENSMUSG00000028540,11086
ENSMUSG00000033365,11087
ENSMUSG00000028539,11088
ENSMUSG00000028538,11089
ENSMUSG00000086554,11090
ENSMUSG00000033326,11091
ENSMUSG00000088303,11092
ENSMUSG00000033295,11093
ENSMUSG00000098596,11094
ENSMUSG00000006395,11095
ENSMUSG00000033253,11096
ENSMUSG00000006392,11097
ENSMUSG00000006390,11098
ENSMUSG00000006398,11099
ENSMUSG00000081921,11100
ENSMUSG00000006389,11101
ENSMUSG00000033191,11102
ENSMUSG00000080857,11103
ENSMUSG00000081233,11104
ENSMUSG00000028536,11105
ENSMUSG00000050854,11106
ENSMUSG00000028730,11107
ENSMUSG00000028729,11108
ENSMUSG00000085292,11109
ENSMUSG00000043698,11110
ENSMUSG00000086521,11111
ENSMUSG00000043383,11112
ENSMUSG00000046790,11113
ENSMUSG00000070821,11114
ENSMUSG00000070820,11115
ENSMUSG00000095218,11116
ENSMUSG00000061075,11117
ENSMUSG00000081474,11118
ENSMUSG00000066061,11119
ENSMUSG00000073770,11120
ENSMUSG00000083336,11121
ENSMUSG00000073769,11122
ENSMUSG00000073768,11123
ENSMUSG00000096705,11124
ENSMUSG00000096368,11125
ENSMUSG00000084133,11126
ENSMUSG00000073765,11127
ENSMUSG00000024903,11128
ENSMUSG00000085895,11129
ENSMUSG00000089591,11130
ENSMUSG00000087238,11131
ENSMUSG00000082143,11132
ENSMUSG00000087464,11133
ENSMUSG00000066060,11134
ENSMUSG00000028645,11135
ENSMUSG00000088552,11136
ENSMUSG00000086683,11137
ENSMUSG00000085505,11138
ENSMUSG00000045268,11139
ENSMUSG00000028644,11140
ENSMUSG00000028643,11141
ENSMUSG00000078584,11142
ENSMUSG00000028642,11143
ENSMUSG00000085626,11144
ENSMUSG00000028641,11145
ENSMUSG00000085203,11146
ENSMUSG00000066058,11147
ENSMUSG00000028639,11148
ENSMUSG00000102819,11149
ENSMUSG00000060288,11150
ENSMUSG00000028637,11151
ENSMUSG00000083836,11152
ENSMUSG00000028636,11153
ENSMUSG00000070806,11154
ENSMUSG00000048899,11155
ENSMUSG00000082009,11156
ENSMUSG00000082814,11157
ENSMUSG00000080773,11158
ENSMUSG00000084379,11159
ENSMUSG00000094494,11160
ENSMUSG00000087385,11161
ENSMUSG00000032998,11162
ENSMUSG00000081678,11163
ENSMUSG00000023247,11164
ENSMUSG00000032978,11165
ENSMUSG00000028634,11166
ENSMUSG00000028635,11167
ENSMUSG00000052135,11168
ENSMUSG00000084929,11169
ENSMUSG00000000085,11170
ENSMUSG00000047518,11171
ENSMUSG00000028633,11172
ENSMUSG00000091297,11173
ENSMUSG00000086187,11174
ENSMUSG00000070803,11175
ENSMUSG00000028631,11176
ENSMUSG00000032897,11177
ENSMUSG00000065490,11178
ENSMUSG00000065409,11179
ENSMUSG00000096876,11180
ENSMUSG00000032890,11181
ENSMUSG00000082200,11182
ENSMUSG00000089381,11183
ENSMUSG00000028629,11184
ENSMUSG00000064141,11185
ENSMUSG00000032870,11186
ENSMUSG00000028626,11187
ENSMUSG00000043207,11188
ENSMUSG00000088314,11189
ENSMUSG00000088168,11190
ENSMUSG00000078577,11191
ENSMUSG00000081423,11192
ENSMUSG00000082891,11193
ENSMUSG00000081305,11194
ENSMUSG00000064547,11195
ENSMUSG00000049878,11196
ENSMUSG00000080706,11197
ENSMUSG00000073764,11198
ENSMUSG00000083941,11199
ENSMUSG00000083901,11200
ENSMUSG00000081465,11201
ENSMUSG00000081667,11202
ENSMUSG00000078576,11203
ENSMUSG00000082821,11204
ENSMUSG00000088418,11205
ENSMUSG00000078575,11206
ENSMUSG00000083615,11207
ENSMUSG00000083679,11208
ENSMUSG00000083558,11209
ENSMUSG00000083949,11210
ENSMUSG00000083867,11211
ENSMUSG00000083365,11212
ENSMUSG00000081377,11213
ENSMUSG00000084196,11214
ENSMUSG00000080871,11215
ENSMUSG00000083109,11216
ENSMUSG00000023263,11217
ENSMUSG00000084082,11218
ENSMUSG00000083494,11219
ENSMUSG00000028657,11220
ENSMUSG00000028656,11221
ENSMUSG00000080929,11222
ENSMUSG00000028655,11223
ENSMUSG00000086443,11224
ENSMUSG00000028654,11225
ENSMUSG00000028653,11226
ENSMUSG00000086153,11227
ENSMUSG00000002384,11228
ENSMUSG00000102997,11229
ENSMUSG00000076438,11230
ENSMUSG00000028651,11231
ENSMUSG00000046093,11232
ENSMUSG00000054958,11233
ENSMUSG00000032744,11234
ENSMUSG00000083720,11235
ENSMUSG00000011257,11236
ENSMUSG00000082634,11237
ENSMUSG00000064655,11238
ENSMUSG00000065778,11239
ENSMUSG00000032726,11240
ENSMUSG00000076436,11241
ENSMUSG00000028649,11242
ENSMUSG00000081528,11243
ENSMUSG00000089588,11244
ENSMUSG00000099005,11245
ENSMUSG00000081585,11246
ENSMUSG00000087307,11247
ENSMUSG00000081170,11248
ENSMUSG00000028648,11249
ENSMUSG00000023075,11250
ENSMUSG00000043333,11251
ENSMUSG00000086275,11252
ENSMUSG00000082310,11253
ENSMUSG00000073761,11254
ENSMUSG00000097337,11255
ENSMUSG00000054304,11256
ENSMUSG00000080993,11257
ENSMUSG00000028647,11258
ENSMUSG00000085875,11259
ENSMUSG00000028646,11260
ENSMUSG00000096969,11261
ENSMUSG00000082515,11262
ENSMUSG00000103541,11263
ENSMUSG00000086087,11264
ENSMUSG00000086955,11265
ENSMUSG00000086978,11266
ENSMUSG00000088933,11267
ENSMUSG00000084757,11268
ENSMUSG00000098760,11269
ENSMUSG00000073759,11270
ENSMUSG00000051219,11271
ENSMUSG00000090125,11272
ENSMUSG00000028907,11273
ENSMUSG00000088067,11274
ENSMUSG00000032643,11275
ENSMUSG00000028902,11276
ENSMUSG00000083104,11277
ENSMUSG00000076271,11278
ENSMUSG00000086589,11279
ENSMUSG00000096411,11280
ENSMUSG00000028894,11281
ENSMUSG00000076119,11282
ENSMUSG00000028890,11283
ENSMUSG00000084526,11284
ENSMUSG00000078570,11285
ENSMUSG00000028889,11286
ENSMUSG00000042763,11287
ENSMUSG00000028876,11288
ENSMUSG00000085263,11289
ENSMUSG00000028873,11290
ENSMUSG00000044730,11291
ENSMUSG00000087011,11292
ENSMUSG00000028871,11293
ENSMUSG00000028869,11294
ENSMUSG00000080934,11295
ENSMUSG00000042707,11296
ENSMUSG00000050213,11297
ENSMUSG00000086342,11298
ENSMUSG00000028863,11299
ENSMUSG00000042677,11300
ENSMUSG00000087010,11301
ENSMUSG00000001985,11302
ENSMUSG00000082062,11303
ENSMUSG00000094403,11304
ENSMUSG00000085562,11305
ENSMUSG00000028859,11306
ENSMUSG00000028861,11307
ENSMUSG00000042616,11308
ENSMUSG00000079942,11309
ENSMUSG00000050188,11310
ENSMUSG00000042608,11311
ENSMUSG00000086961,11312
ENSMUSG00000050212,11313
ENSMUSG00000073758,11314
ENSMUSG00000043962,11315
ENSMUSG00000084504,11316
ENSMUSG00000028849,11317
ENSMUSG00000028847,11318
ENSMUSG00000056174,11319
ENSMUSG00000042558,11320
ENSMUSG00000028845,11321
ENSMUSG00000087394,11322
ENSMUSG00000028842,11323
ENSMUSG00000080597,11324
ENSMUSG00000041530,11325
ENSMUSG00000084099,11326
ENSMUSG00000082381,11327
ENSMUSG00000042500,11328
ENSMUSG00000083461,11329
ENSMUSG00000082888,11330
ENSMUSG00000042489,11331
ENSMUSG00000098831,11332
ENSMUSG00000081319,11333
ENSMUSG00000073755,11334
ENSMUSG00000081210,11335
ENSMUSG00000028837,11336
ENSMUSG00000042477,11337
ENSMUSG00000028833,11338
ENSMUSG00000028830,11339
ENSMUSG00000082498,11340
ENSMUSG00000077780,11341
ENSMUSG00000088984,11342
ENSMUSG00000042446,11343
ENSMUSG00000081609,11344
ENSMUSG00000028820,11345
ENSMUSG00000085334,11346
ENSMUSG00000084088,11347
ENSMUSG00000043872,11348
ENSMUSG00000084149,11349
ENSMUSG00000042408,11350
ENSMUSG00000088982,11351
ENSMUSG00000070737,11352
ENSMUSG00000082220,11353
ENSMUSG00000042388,11354
ENSMUSG00000042380,11355
ENSMUSG00000087987,11356
ENSMUSG00000082047,11357
ENSMUSG00000050234,11358
ENSMUSG00000042367,11359
ENSMUSG00000046623,11360
ENSMUSG00000042357,11361
ENSMUSG00000079998,11362
ENSMUSG00000086138,11363
ENSMUSG00000086771,11364
ENSMUSG00000087470,11365
ENSMUSG00000087510,11366
ENSMUSG00000028813,11367
ENSMUSG00000028804,11368
ENSMUSG00000087459,11369
ENSMUSG00000048686,11370
ENSMUSG00000085717,11371
ENSMUSG00000061894,11372
ENSMUSG00000062545,11373
ENSMUSG00000084891,11374
ENSMUSG00000028796,11375
ENSMUSG00000028794,11376
ENSMUSG00000028799,11377
ENSMUSG00000085701,11378
ENSMUSG00000084011,11379
ENSMUSG00000041000,11380
ENSMUSG00000028789,11381
ENSMUSG00000085961,11382
ENSMUSG00000028792,11383
ENSMUSG00000085085,11384
ENSMUSG00000028793,11385
ENSMUSG00000028786,11386
ENSMUSG00000028785,11387
ENSMUSG00000087416,11388
ENSMUSG00000001334,11389
ENSMUSG00000040928,11390
ENSMUSG00000028811,11391
ENSMUSG00000050390,11392
ENSMUSG00000087575,11393
ENSMUSG00000093163,11394
ENSMUSG00000001333,11395
ENSMUSG00000057236,11396
ENSMUSG00000096944,11397
ENSMUSG00000057572,11398
ENSMUSG00000028807,11399
ENSMUSG00000082468,11400
ENSMUSG00000048485,11401
ENSMUSG00000064613,11402
ENSMUSG00000040859,11403
ENSMUSG00000000411,11404
ENSMUSG00000078554,11405
ENSMUSG00000086336,11406
ENSMUSG00000047945,11407
ENSMUSG00000028800,11408
ENSMUSG00000000409,11409
ENSMUSG00000099070,11410
ENSMUSG00000050493,11411
ENSMUSG00000028798,11412
ENSMUSG00000028797,11413
ENSMUSG00000078552,11414
ENSMUSG00000040795,11415
ENSMUSG00000028795,11416
ENSMUSG00000053841,11417
ENSMUSG00000003731,11418
ENSMUSG00000053730,11419
ENSMUSG00000098422,11420
ENSMUSG00000028790,11421
ENSMUSG00000080944,11422
ENSMUSG00000099322,11423
ENSMUSG00000028788,11424
ENSMUSG00000073753,11425
ENSMUSG00000065768,11426
ENSMUSG00000070729,11427
ENSMUSG00000086369,11428
ENSMUSG00000028784,11429
ENSMUSG00000085389,11430
ENSMUSG00000028782,11431
ENSMUSG00000085517,11432
ENSMUSG00000040690,11433
ENSMUSG00000028779,11434
ENSMUSG00000028778,11435
ENSMUSG00000028776,11436
ENSMUSG00000023120,11437
ENSMUSG00000023232,11438
ENSMUSG00000073752,11439
ENSMUSG00000028773,11440
ENSMUSG00000028772,11441
ENSMUSG00000074088,11442
ENSMUSG00000078532,11443
ENSMUSG00000028580,11444
ENSMUSG00000065196,11445
ENSMUSG00000087449,11446
ENSMUSG00000093793,11447
ENSMUSG00000097158,11448
ENSMUSG00000095119,11449
ENSMUSG00000086548,11450
ENSMUSG00000025743,11451
ENSMUSG00000087451,11452
ENSMUSG00000097224,11453
ENSMUSG00000077381,11454
ENSMUSG00000028581,11455
ENSMUSG00000040533,11456
ENSMUSG00000085804,11457
ENSMUSG00000086262,11458
ENSMUSG00000088041,11459
ENSMUSG00000078531,11460
ENSMUSG00000087171,11461
ENSMUSG00000086856,11462
ENSMUSG00000028909,11463
ENSMUSG00000028910,11464
ENSMUSG00000028911,11465
ENSMUSG00000102602,11466
ENSMUSG00000085667,11467
ENSMUSG00000083013,11468
ENSMUSG00000070720,11469
ENSMUSG00000028906,11470
ENSMUSG00000098577,11471
ENSMUSG00000084869,11472
ENSMUSG00000070717,11473
ENSMUSG00000083368,11474
ENSMUSG00000102796,11475
ENSMUSG00000050511,11476
ENSMUSG00000081394,11477
ENSMUSG00000040025,11478
ENSMUSG00000083757,11479
ENSMUSG00000028901,11480
ENSMUSG00000084105,11481
ENSMUSG00000100813,11482
ENSMUSG00000099937,11483
ENSMUSG00000077323,11484
ENSMUSG00000028899,11485
ENSMUSG00000089687,11486
ENSMUSG00000086290,11487
ENSMUSG00000065097,11488
ENSMUSG00000064604,11489
ENSMUSG00000064949,11490
ENSMUSG00000080615,11491
ENSMUSG00000028898,11492
ENSMUSG00000028896,11493
ENSMUSG00000085241,11494
ENSMUSG00000091021,11495
ENSMUSG00000065353,11496
ENSMUSG00000064387,11497
ENSMUSG00000066043,11498
ENSMUSG00000096350,11499
ENSMUSG00000064739,11500
ENSMUSG00000066042,11501
ENSMUSG00000028893,11502
ENSMUSG00000086997,11503
ENSMUSG00000054428,11504
ENSMUSG00000087352,11505
ENSMUSG00000054405,11506
ENSMUSG00000065623,11507
ENSMUSG00000056529,11508
ENSMUSG00000028886,11509
ENSMUSG00000037752,11510
ENSMUSG00000028885,11511
ENSMUSG00000028884,11512
ENSMUSG00000037731,11513
ENSMUSG00000081647,11514
ENSMUSG00000028882,11515
ENSMUSG00000088990,11516
ENSMUSG00000028879,11517
ENSMUSG00000083816,11518
ENSMUSG00000028878,11519
ENSMUSG00000087911,11520
ENSMUSG00000028874,11521
ENSMUSG00000037692,11522
ENSMUSG00000097088,11523
ENSMUSG00000028868,11524
ENSMUSG00000089298,11525
ENSMUSG00000099202,11526
ENSMUSG00000049649,11527
ENSMUSG00000028865,11528
ENSMUSG00000028862,11529
ENSMUSG00000028860,11530
ENSMUSG00000028857,11531
ENSMUSG00000083241,11532
ENSMUSG00000037622,11533
ENSMUSG00000028854,11534
ENSMUSG00000092745,11535
ENSMUSG00000086850,11536
ENSMUSG00000046694,11537
ENSMUSG00000056596,11538
ENSMUSG00000037600,11539
ENSMUSG00000028851,11540
ENSMUSG00000037583,11541
ENSMUSG00000093886,11542
ENSMUSG00000082668,11543
ENSMUSG00000028850,11544
ENSMUSG00000028848,11545
ENSMUSG00000047281,11546
ENSMUSG00000037553,11547
ENSMUSG00000083885,11548
ENSMUSG00000093031,11549
ENSMUSG00000043257,11550
ENSMUSG00000007880,11551
ENSMUSG00000084555,11552
ENSMUSG00000084789,11553
ENSMUSG00000003644,11554
ENSMUSG00000085009,11555
ENSMUSG00000080946,11556
ENSMUSG00000089321,11557
ENSMUSG00000003038,11558
ENSMUSG00000012117,11559
ENSMUSG00000050966,11560
ENSMUSG00000087288,11561
ENSMUSG00000049410,11562
ENSMUSG00000012123,11563
ENSMUSG00000000682,11564
ENSMUSG00000012126,11565
ENSMUSG00000028843,11566
ENSMUSG00000037443,11567
ENSMUSG00000098693,11568
ENSMUSG00000073747,11569
ENSMUSG00000081772,11570
ENSMUSG00000048003,11571
ENSMUSG00000028841,11572
ENSMUSG00000028840,11573
ENSMUSG00000086322,11574
ENSMUSG00000050105,11575
ENSMUSG00000050890,11576
ENSMUSG00000028834,11577
ENSMUSG00000083065,11578
ENSMUSG00000028836,11579
ENSMUSG00000028838,11580
ENSMUSG00000037366,11581
ENSMUSG00000087343,11582
ENSMUSG00000028832,11583
ENSMUSG00000092812,11584
ENSMUSG00000083001,11585
ENSMUSG00000037348,11586
ENSMUSG00000078521,11587
ENSMUSG00000046671,11588
ENSMUSG00000050989,11589
ENSMUSG00000037306,11590
ENSMUSG00000099289,11591
ENSMUSG00000100493,11592
ENSMUSG00000037295,11593
ENSMUSG00000028826,11594
ENSMUSG00000028825,11595
ENSMUSG00000028822,11596
ENSMUSG00000037266,11597
ENSMUSG00000028821,11598
ENSMUSG00000086884,11599
ENSMUSG00000070691,11600
ENSMUSG00000084986,11601
ENSMUSG00000037242,11602
ENSMUSG00000087270,11603
ENSMUSG00000085002,11604
ENSMUSG00000082833,11605
ENSMUSG00000028809,11606
ENSMUSG00000043924,11607
ENSMUSG00000084032,11608
ENSMUSG00000081136,11609
ENSMUSG00000059713,11610
ENSMUSG00000076123,11611
ENSMUSG00000087016,11612
ENSMUSG00000028803,11613
ENSMUSG00000103955,11614
ENSMUSG00000028801,11615
ENSMUSG00000080474,11616
ENSMUSG00000037188,11617
ENSMUSG00000088179,11618
ENSMUSG00000086788,11619
ENSMUSG00000062157,11620
ENSMUSG00000083678,11621
ENSMUSG00000037157,11622
ENSMUSG00000082743,11623
ENSMUSG00000037139,11624
ENSMUSG00000081672,11625
ENSMUSG00000028676,11626
ENSMUSG00000028675,11627
ENSMUSG00000083430,11628
ENSMUSG00000062585,11629
ENSMUSG00000028673,11630
ENSMUSG00000028672,11631
ENSMUSG00000028671,11632
